name,label,cell
12999,Ryakibanda,Nyawera
13000,Busasamana,Byimana
13001,Irebero,Byimana
13002,Kabeza,Byimana
13003,Kururembo,Byimana
13004,Nyakabingo,Byimana
13005,Nyamata,Byimana
13006,Gafunzo,Isangano
13007,Gashonga,Isangano
13008,Kabusunzu,Isangano
13009,Kagese,Isangano
13010,Kagoma,Isangano
13011,Kamahoro,Isangano
13012,Kanyinya,Isangano
13013,Kibare,Isangano
13014,Gasenyi,Karambi
13015,Ihema,Karambi
13016,Kagasa,Karambi
13017,Kamabuye,Karambi
13018,Kumunini,Karambi
13019,Murambi,Karambi
13020,Musenyi ,Karambi
13021,Remera,Karambi
13022,Gasabo,Kiyovu
13023,Humure,Kiyovu
13024,Iramiro,Kiyovu
13025,Mwurire,Kiyovu
13026,Nyamugali,Kiyovu
13027,Gasharu,Gikaya
13028,Gasogi,Gikaya
13029,Gasura,Gikaya
13030,Kabuye,Gikaya
13031,Kamonyi,Gikaya
13032,Karambi,Gikaya
13033,Kinkoronko,Gikaya
13034,Kiyanja,Gikaya
13035,Karama,Musumba
13036,Kiyovu,Musumba
13037,Musenyi,Musumba
13038,Nyabisindu,Musumba
13039,Nyagasambu,Musumba
13040,Nyarunazi,Musumba
13041,Rusera,Musumba
13042,Amashinge ,Rurambi
13043,Bwiza,Rurambi
13044,Kabeza,Rurambi
13045,Kabuya I,Rurambi
13046,Kabuya Ii,Rurambi
13047,Kabuye,Rurambi
13048,Ntintyi,Rurambi
13049,Rugarama,Rurambi
13050,Ruvumu,Rurambi
13051,Shirinyota,Rurambi
13052,Agasharu,Shyogo
13053,Gatoki,Shyogo
13054,Kacyiru,Shyogo
13055,Nyacyonga,Shyogo
13056,Nyakagarama,Shyogo
13057,Rugagi,Shyogo
13058,Rwangabarezi,Shyogo
13059,Rwinyana,Shyogo
13060,Butimba I,Kawangire
13061,Butimba Ii,Kawangire
13062,Gakenyeri,Kawangire
13063,Gitega,Kawangire
13064,Karama,Kawangire
13065,Kidogo,Kawangire
13066,Kinunga ,Kawangire
13067,Rwempasha,Kawangire
13068,Butimba,Rukara
13069,Buyonza,Rukara
13070,Gitarama,Rukara
13071,Ibiza,Rukara
13072,Kabuga,Rukara
13073,Kamajigija,Rukara
13074,Karambo I,Rukara
13075,Karambo Ii,Rukara
13076,Karubamba,Rukara
13077,Kinunga I,Rukara
13078,Kinunga Ii,Rukara
13079,Mitungo,Rukara
13080,Mumuri,Rukara
13081,Munyinya,Rukara
13082,Muzizi,Rukara
13083,Nyagaharabuge,Rukara
13084,Nyirarukara,Rukara
13085,Uruyenzi,Rukara
13086,Akabare I,Rwimishinya
13087,Akabare Ii,Rwimishinya
13088,Karagari I,Rwimishinya
13089,Karagari Ii,Rwimishinya
13090,Kigwene I,Rwimishinya
13091,Kigwene Ii,Rwimishinya
13092,Kinunga I,Rwimishinya
13093,Kinunga Ii,Rwimishinya
13094,Mirambi I,Rwimishinya
13095,Mirambi Ii,Rwimishinya
13096,Mirambi Iii,Rwimishinya
13097,Nyarutunga I,Rwimishinya
13098,Nyarutunga Ii,Rwimishinya
13099,Agasharu,Bugambira
13100,Agatare,Bugambira
13101,Amashya,Bugambira
13102,Buhoro,Bugambira
13103,Murambi,Bugambira
13104,Akabarima,Nkamba
13105,Akarambo,Nkamba
13106,Cyabitana,Nkamba
13107,Gitega,Nkamba
13108,Nyagacyamu,Nkamba
13109,Sabununga,Nkamba
13110,Umubuga,Nkamba
13111,Gisenga,Ruyonza
13112,Gitoki,Ruyonza
13113,Gitwa,Ruyonza
13114,Kabeza,Ruyonza
13115,Kacyiru,Ruyonza
13116,Rukoma,Ruyonza
13117,Taba,Ruyonza
13118,Agasharu,Umubuga
13119,Akarugina,Umubuga
13120,Amazinga,Umubuga
13121,Gitesannyi,Umubuga
13122,Kabukara,Umubuga
13123,Kabuye,Umubuga
13124,Kajembe,Umubuga
13125,Kamukire,Umubuga
13126,Akajevuba,Gihinga
13127,Akayebe,Gihinga
13128,Gihinga,Gihinga
13129,Karuhambo,Gihinga
13130,Migera,Gihinga
13131,Nyabimuri,Gihinga
13132,Rubirizi,Gihinga
13133,Rugunga,Gihinga
13134,Rusera,Gihinga
13135,Uburembo,Gihinga
13136,Gacaca,Mbarara
13137,Gahushyi,Mbarara
13138,Kingogo,Mbarara
13139,Mbarara I,Mbarara
13140,Mbarara Ii,Mbarara
13141,Mutembo,Mbarara
13142,Bishenyi,Mukoyoyo
13143,Busasamana,Mukoyoyo
13144,Bwiza,Mukoyoyo
13145,Dusabane,Mukoyoyo
13146,Kazeneza,Mukoyoyo
13147,Kiyovu,Mukoyoyo
13148,Mahumbezi,Mukoyoyo
13149,Mutembo,Mukoyoyo
13150,Nyamabuye,Mukoyoyo
13151,Nyankora,Mukoyoyo
13152,Nyarwashama I,Mukoyoyo
13153,Nyarwashama Ii,Mukoyoyo
13154,Rebero,Mukoyoyo
13155,Twibanire,Mukoyoyo
13156,Twiyunge,Mukoyoyo
13157,Vungiro,Mukoyoyo
13158,Burigade,Nkondo 
13159,Byimana,Nkondo 
13160,Gasabo,Nkondo 
13161,Gisozi,Nkondo 
13162,Kinihira,Nkondo 
13163,Matinza,Nkondo 
13164,Muganza,Nkondo 
13165,Nkondo I,Nkondo 
13166,Nkondo Ii,Nkondo 
13167,Nyabihare ,Nkondo 
13168,Rebero,Nkondo 
13169,Rurama,Nkondo 
13170,Rwinkwavu,Nkondo 
13171,Seka,Nkondo 
13172,Cyamabuye,Butezi
13173,Cyasusa I,Butezi
13174,Cyasusa Ii,Butezi
13175,Irama Centre,Butezi
13176,Kabeza,Butezi
13177,Kijumbura I,Butezi
13178,Kijumbura Ii,Butezi
13179,Kijumbura Iii,Butezi
13180,Kivogera ,Butezi
13181,Rwabarimba,Butezi
13182,Rwabiyombe,Butezi
13183,Rwamabenga,Butezi
13184,Rwamuzima,Butezi
13185,Samuko,Butezi
13186,Umubano I,Butezi
13187,Umubano Ii,Butezi
13188,Bukorasi,Muhamba
13189,Cyobaharaye,Muhamba
13190,Gacaca,Muhamba
13191,Gasaka,Muhamba
13192,Gasasa,Muhamba
13193,Kabeza,Muhamba
13194,Muhero,Muhamba
13195,Murama,Muhamba
13196,Muyange,Muhamba
13197,Ntaruka,Muhamba
13198,Nyabitare,Muhamba
13199,Rusisiro,Muhamba
13200,Cyasemakamba,Murehe
13201,Cyumbati,Murehe
13202,Isangano,Murehe
13203,Mugogo,Murehe
13204,Murama I,Murehe
13205,Murama Ii,Murehe
13206,Nyakarambi,Murehe
13207,Nyamahuna,Murehe
13208,Nyamirondogoro,Murehe
13209,Nyamugari,Murehe
13210,Nyankurazo,Murehe
13211,Nyombe,Murehe
13212,Village Dagaza,Murehe
13213,Cyabihama I,Nyagasenyi
13214,Cyabihama Ii,Nyagasenyi
13215,Gakurungo,Nyagasenyi
13216,Gasarabwayi,Nyagasenyi
13217,Gashongora,Nyagasenyi
13218,Iribagiza,Nyagasenyi
13219,Kabagera,Nyagasenyi
13220,Kagarama,Nyagasenyi
13221,Mugatare,Nyagasenyi
13222,Nyakabimba,Nyagasenyi
13223,Nyamisagara,Nyagasenyi
13224,Rugando,Nyagasenyi
13225,Rugina,Nyagasenyi
13226,Rusave,Nyagasenyi
13227,Rwabaseka,Nyagasenyi
13228,Rwambanda,Nyagasenyi
13229,Kivogo,Nyakagezi
13230,Muguruka I,Nyakagezi
13231,Muguruka Ii,Nyakagezi
13232,Mukundanya,Nyakagezi
13233,Nyagasozi,Nyakagezi
13234,Rubira,Nyakagezi
13235,Rubumba,Nyakagezi
13236,Rurama,Nyakagezi
13237,Susuruka,Nyakagezi
13238,Agatangaza,Rubimba
13239,Byimana,Rubimba
13240,Kanteyamanga,Rubimba
13241,Kinyonzo I,Rubimba
13242,Kinyonzo Ii,Rubimba
13243,Nyagasozi,Rubimba
13244,Nyakarambi,Rubimba
13245,Rubira,Rubimba
13246,Rununga,Rubimba
13247,Rwakajonge,Rubimba
13248,Rwamaranga I,Rubimba
13249,Rwamaranga Ii,Rubimba
13250,Rwamurema,Rubimba
13251,Umubogora,Rubimba
13252,Gatenga,Curazo
13253,Kigarama,Curazo
13254,Mugeruko,Curazo
13255,Nyarwogo,Curazo
13256,Rugari,Curazo
13257,Runyinya,Curazo
13258,Rutoma,Curazo
13259,Cyunuzi I,Cyunuzi
13260,Cyunuzi Ii,Cyunuzi
13261,Gakuyo,Cyunuzi
13262,Kabeza,Cyunuzi
13263,Kabungo,Cyunuzi
13264,Nyagashyanga,Cyunuzi
13265,Rurenge,Cyunuzi
13266,Kamomo,Muganza
13267,Karenge,Muganza
13268,Ntungamo,Muganza
13269,Nyarusange,Muganza
13270,Rebero,Muganza
13271,Rwabigaro,Muganza
13272,Bwiza,Nyamiryango
13273,Gashanga,Nyamiryango
13274,Gasharu,Nyamiryango
13275,Karambi,Nyamiryango
13276,Nyagitongo,Nyamiryango
13277,Rubuye,Nyamiryango
13278,Rwanyabigaba,Nyamiryango
13279,Bitoma I,Rwabutazi
13280,Bitoma Ii,Rwabutazi
13281,Muyange,Rwabutazi
13282,Rugina,Rwabutazi
13283,Rurembo I,Rwabutazi
13284,Samuko,Rwabutazi
13285,Ururembo Ii,Rwabutazi
13286,Cyiha,Rwantonde
13287,Karehero,Rwantonde
13288,Karembo,Rwantonde
13289,Kavomo,Rwantonde
13290,Kigarama,Rwantonde
13291,Mitoyi,Rwantonde
13292,Mumeya,Rwantonde
13293,Rubona,Rwantonde
13294,Rusenyi,Rwantonde
13295,Rutare,Rwantonde
13296,Cyanya,Cyanya
13297,Gakoni,Cyanya
13298,Kabimba I,Cyanya
13299,Kabimba Ii,Cyanya
13300,Kigende,Cyanya
13301,Nyakavogo,Cyanya
13302,Nyamikoni,Cyanya
13303,Nyamirambo I,Cyanya
13304,Nyamirambo Ii,Cyanya
13305,Nyarutovu,Cyanya
13306,Rubare,Cyanya
13307,Gahindu,Kigarama
13308,Humure,Kigarama
13309,Kigarama,Kigarama
13310,Kiravunga,Kigarama
13311,Nyakazinga,Kigarama
13312,Nyamiyaga,Kigarama
13313,Nyarutojo,Kigarama
13314,Rugari,Kigarama
13315,Rurenge,Kigarama
13316,Samuko,Kigarama
13317,Bweranka I ,Kiremera
13318,Bweranka Ii,Kiremera
13319,Cyanika,Kiremera
13320,Irama,Kiremera
13321,Kagane,Kiremera
13322,Kagorogoro,Kiremera
13323,Kaguriro,Kiremera
13324,Karenge I,Kiremera
13325,Karenge Ii,Kiremera
13326,Kayirarye,Kiremera
13327,Kimesho,Kiremera
13328,Kiremera,Kiremera
13329,Nyaryenge,Kiremera
13330,Rwesinge,Kiremera
13331,Umunezero,Kiremera
13332,Gasenyi,Nyakerera
13333,Gatari,Nyakerera
13334,Kabare,Nyakerera
13335,Kabuga,Nyakerera
13336,Kiyovu,Nyakerera
13337,Nyabubare,Nyakerera
13338,Ruhandagazi,Nyakerera
13339,Rukiri,Nyakerera
13340,Ryamukaza,Nyakerera
13341,Kabeza,Nyankurazo
13342,Kivu,Nyankurazo
13343,Marembo,Nyankurazo
13344,Nshungerezi,Nyankurazo
13345,Nyagahanga,Nyankurazo
13346,Nyakabungo,Nyankurazo
13347,Nyakigera,Nyankurazo
13348,Nyakwisi,Nyankurazo
13349,Rama,Nyankurazo
13350,Ruhuha,Nyankurazo
13351,Rusumo,Nyankurazo
13352,Efemu,Gatarama
13353,Gitaba,Gatarama
13354,Kabimba,Gatarama
13355,Kabugwe,Gatarama
13356,Kanogo,Gatarama
13357,Kanyabihara,Gatarama
13358,Nyakizu,Gatarama
13359,Ruhama,Gatarama
13360,Isangano,Rugarama
13361,Kabeza,Rugarama
13362,Kagega,Rugarama
13363,Kimeya,Rugarama
13364,Kubwinteko,Rugarama
13365,Kabuga,Rugarama
13366,Kundengo,Rugarama
13367,Byimana,Rugarama
13368,Muganza,Rugarama
13369,Nyagisozi,Rugarama
13370,Rugando,Rugarama
13371,Rugarama,Rugarama
13372,Rujambara,Rugarama
13373,Rwakanyambo,Rugarama
13374,Buhwaga,Ruhanga
13375,Kavuzo,Ruhanga
13376,Ku Murenge,Ruhanga
13377,Nyagasozi,Ruhanga
13378,Nyakarambi I,Ruhanga
13379,Nyakarambi Ii,Ruhanga
13380,Nyakibande,Ruhanga
13381,Rebezo,Ruhanga
13382,Rubare,Ruhanga
13383,Rwagasare I,Ruhanga
13384,Rwagasare Ii,Ruhanga
13385,Rwakarinda,Ruhanga
13386,Rwamabare,Ruhanga
13387,Rwamakara,Ruhanga
13388,Rwanyamutara,Ruhanga
13389,Bugarura,Rwanteru
13390,Gasarasi,Rwanteru
13391,Mugisenyi I,Rwanteru
13392,Mugisenyi Ii,Rwanteru
13393,Nyakayaga,Rwanteru
13394,Rusororo,Rwanteru
13395,Rwanteru I,Rwanteru
13396,Rwanteru Ii,Rwanteru
13397,Byimana,Gahama
13398,Kabeza,Gahama
13399,Kaziba,Gahama
13400,Kiyovu,Gahama
13401,Muhweza,Gahama
13402,Murugarama,Gahama
13403,Ntungamo,Gahama
13404,Nyakatsi,Gahama
13405,Nyamazi,Gahama
13406,Rebero,Gahama
13407,Agatwa,Kirehe
13408,Byimana,Kirehe
13409,Kamasaro,Kirehe
13410,Kirehe,Kirehe
13411,Mirambi,Kirehe
13412,Runyinya,Kirehe
13413,Bugarura,Nyabigega
13414,Duterimbere,Nyabigega
13415,Gahuzamiryango,Nyabigega
13416,Kabeza,Nyabigega
13417,Kamuhoza,Nyabigega
13418,Mushirarungu,Nyabigega
13419,Nyarurembo,Nyabigega
13420,Rurenge,Nyabigega
13421,Twizerane,Nyabigega
13422,Vatikani,Nyabigega
13423,Bwiza,Nyabikokora
13424,Byimana,Nyabikokora
13425,Kaduha,Nyabikokora
13426,Karenge,Nyabikokora
13427,Kiyovu,Nyabikokora
13428,Kwihanika,Nyabikokora
13429,Kwirebero,Nyabikokora
13430,Mumpinga,Nyabikokora
13431,Nyarurembo,Nyabikokora
13432,Nyarusange,Nyabikokora
13433,Rugenge,Nyabikokora
13434,Rugero,Nyabikokora
13435,Rurama,Nyabikokora
13436,Rusamaza,Nyabikokora
13437,Rutonde,Nyabikokora
13438,Bengazi,Rwesero
13439,Byimana,Rwesero
13440,Gahama,Rwesero
13441,Kabeza,Rwesero
13442,Karuhura,Rwesero
13443,Munini,Rwesero
13444,Rwabikweto,Rwesero
13445,Rwesero,Rwesero
13446,Amahoro,Kamombo
13447,Bwiza,Kamombo
13448,Byimana,Kamombo
13449,Kabuga,Kamombo
13450,Kamabuye,Kamombo
13451,Kamato,Kamombo
13452,Kamombo,Kamombo
13453,Kigongi,Kamombo
13454,Kigufi,Kamombo
13455,Rumuri,Kamombo
13456,Terimbere,Kamombo
13457,Umubano,Kamombo
13458,Buhaga,Mwoga
13459,Cyanika,Mwoga
13460,Gisanze,Mwoga
13461,Isangano,Mwoga
13462,Kwisha,Mwoga
13463,Mwoga,Mwoga
13464,Nyarusange,Mwoga
13465,Gisenyi,Saruhembe
13466,Kanombe,Saruhembe
13467,Karebezo,Saruhembe
13468,Muride,Saruhembe
13469,Nyagahanga,Saruhembe
13470,Nyamiyumbo,Saruhembe
13471,Rushonga,Saruhembe
13472,Saruhembe,Saruhembe
13473,Ihuriro,Munini
13474,Kabeza,Munini
13475,Kagera,Munini
13476,Karambi,Munini
13477,Munini,Munini
13478,Nyenyeri,Munini
13479,Rebero,Munini
13480,Remanyundo,Munini
13481,Rugarama,Munini
13482,Ruhondo,Munini
13483,Bihembe,Bwiyorere
13484,Cyimparage,Bwiyorere
13485,Gisenyi,Bwiyorere
13486,Kacyiru,Bwiyorere
13487,Kamarashavu,Bwiyorere
13488,Kangarame,Bwiyorere
13489,Nyagasenyi,Bwiyorere
13490,Nyakabande,Bwiyorere
13491,Ruhama,Bwiyorere
13492,Kankobwa,Kankobwa
13493,Murundi,Kankobwa
13494,Nyamiyaga,Kankobwa
13495,Remera,Kankobwa
13496,Rusha,Kankobwa
13497,Kabuye I,Mpanga
13498,Kabuye Ii,Mpanga
13499,Mpanga,Mpanga
13500,Nyagatovu,Mpanga
13501,Rurambi I,Mpanga
13502,Rurambi Ii,Mpanga
13503,Gitoma,Mushongi
13504,Kayanga,Mushongi
13505,Mishenyi,Mushongi
13506,Mushongi ,Mushongi
13507,Ngugu I,Mushongi
13508,Ngugu Ii,Mushongi
13509,Agasasa,Nasho
13510,Busasamana I,Nasho
13511,Busasamana Ii,Nasho
13512,Ibanda,Nasho
13513,Mutwe,Nasho
13514,Nyabubare I,Nasho
13515,Nyabubare Ii,Nasho
13516,Nyawera I,Nasho
13517,Nyawera Ii,Nasho
13518,Pilote,Nasho
13519,Cyamuhabura,Nyakabungo
13520,Gikushya,Nyakabungo
13521,Gitega,Nyakabungo
13522,Isenga,Nyakabungo
13523,Kabuga,Nyakabungo
13524,Nyagatovu,Nyakabungo
13525,Nyakabungo,Nyakabungo
13526,Rudandi,Nyakabungo
13527,Rushenyi,Nyakabungo
13528,Akinzuki,Rubaya
13529,Byimana,Rubaya
13530,Gacenshero,Rubaya
13531,Kabeza,Rubaya
13532,Mumpinga,Rubaya
13533,Murambi,Rubaya
13534,Rubaya,Rubaya
13535,Rukonji,Rubaya
13536,Rushonga,Rubaya
13537,Gasarabwayi,Gasarabwayi
13538,Gicuma,Gasarabwayi
13539,Kanyosha,Gasarabwayi
13540,Nyakariba I,Gasarabwayi
13541,Nyakariba Ii,Gasarabwayi
13542,Nyakiriba,Gasarabwayi
13543,Rukumba,Gasarabwayi
13544,Rwinyundo,Gasarabwayi
13545,Gikenke,Kabuga
13546,Kabuga,Kabuga
13547,Kagasa,Kabuga
13548,Kambwire,Kabuga
13549,Kimeya,Kabuga
13550,Nyamugari,Kabuga
13551,Rubuye I,Kabuga
13552,Rubuye Ii,Kabuga
13553,Rugango,Kabuga
13554,Rwamurema,Kabuga
13555,Kanogo,Mubuga
13556,Kanombe,Mubuga
13557,Kiyovu,Mubuga
13558,Mubuga,Mubuga
13559,Runyinya,Mubuga
13560,Rwamuhazi,Mubuga
13561,Ryabega,Mubuga
13562,Ryarugazi,Mubuga
13563,Gatwe I,Musaza
13564,Gatwe Ii,Musaza
13565,Kanyinya I,Musaza
13566,Kanyinya Ii,Musaza
13567,Musaza ,Musaza
13568,Muyoka,Musaza
13569,Nyakariba,Musaza
13570,Gacuba I,Nganda 
13571,Gacuba Ii,Nganda 
13572,Kamagare,Nganda 
13573,Kaziba,Nganda 
13574,Murura,Nganda 
13575,Nganda,Nganda 
13576,Nganda Ville I,Nganda 
13577,Nganda Ville Ii,Nganda 
13578,Nyamiyaga,Nganda 
13579,Ruseke,Nganda 
13580,Rwabugagara,Nganda 
13581,Rwamushongore,Nganda 
13582,Bingaro,Bisagara
13583,Bisagara,Bisagara
13584,Isangano,Bisagara
13585,Kampara,Bisagara
13586,Nkoyoyo,Bisagara
13587,Nyabubare,Bisagara
13588,Nyakabande,Bisagara
13589,Ruturamigina,Bisagara
13590,Umunini,Bisagara
13591,Umutuzo,Bisagara
13592,Umuyange,Bisagara
13593,Bwiza,Cyamigurwa
13594,Impara,Cyamigurwa
13595,Isangano,Cyamigurwa
13596,Kamasare,Cyamigurwa
13597,Karenge,Cyamigurwa
13598,Kigarama,Cyamigurwa
13599,Nyamabuye,Cyamigurwa
13600,Rusenyi,Cyamigurwa
13601,Birengero,Rugarama
13602,Bugarura,Rugarama
13603,Cyanjuna ,Rugarama
13604,Cyanyamisa,Rugarama
13605,Gahushyi,Rugarama
13606,Kacyiru,Rugarama
13607,Kamarashavu,Rugarama
13608,Kamunyana,Rugarama
13609,Karambi,Rugarama
13610,Nyagatugunda,Rugarama
13611,Nyagitongo,Rugarama
13612,Rutare,Rugarama
13613,Rwamunana,Rugarama
13614,Ryogire,Rugarama
13615,Tomi,Rugarama
13616,Bweramana,Rwanyamuhanga
13617,Cyaka,Rwanyamuhanga
13618,Cyeru,Rwanyamuhanga
13619,Humure,Rwanyamuhanga
13620,Mugina,Rwanyamuhanga
13621,Munini,Rwanyamuhanga
13622,Nterere,Rwanyamuhanga
13623,Nyagateme,Rwanyamuhanga
13624,Nyaruhanga,Rwanyamuhanga
13625,Rubimba,Rwanyamuhanga
13626,Rutare,Rwanyamuhanga
13627,Rutoma,Rwanyamuhanga
13628,Sake,Rwanyamuhanga
13629,Barisuka,Rwayikona
13630,Birembo,Rwayikona
13631,Isangano,Rwayikona
13632,Kabeza,Rwayikona
13633,Kabuga,Rwayikona
13634,Nyakabande,Rwayikona
13635,Nyungwe,Rwayikona
13636,Rukira,Rwayikona
13637,Rusumo,Rwayikona
13638,Rwahenge,Rwayikona
13639,Rwakabandama,Rwayikona
13640,Rwayikona,Rwayikona
13641,Tonero,Rwayikona
13642,Gicaca,Cyambwe
13643,Kagamba,Cyambwe
13644,Kagese I,Cyambwe
13645,Nyakazinga,Cyambwe
13646,Rugwiro,Cyambwe
13647,Rukono,Cyambwe
13648,Rushoka,Cyambwe
13649,Rwinyange,Cyambwe
13650,Gatunguru,Kagese
13651,Kagese Ii,Kagese
13652,Kanamira,Kagese
13653,Kibimba,Kagese
13654,Mitsindo,Kagese
13655,Murehe,Kagese
13656,Nyabimuri,Kagese
13657,Gashasha,Ntaruka
13658,Kabusunzu,Ntaruka
13659,Karenge Ii,Ntaruka
13660,Nyabihara,Ntaruka
13661,Nyagasozi,Ntaruka
13662,Nyamurindira,Ntaruka
13663,Ruhema,Ntaruka
13664,Ruseke,Ntaruka
13665,Rwamuhigi,Ntaruka
13666,Kabigembe I,Rubirizi
13667,Kabigembe Ii,Rubirizi
13668,Kadamu,Rubirizi
13669,Karenge I,Rubirizi
13670,Masizi,Rubirizi
13671,Mulindi,Rubirizi
13672,Nyabiyenzi ,Rubirizi
13673,Rwandarushya I,Rubirizi
13674,Rwandarushya Ii,Rubirizi
13675,Gashiru,Rugoma
13676,Gatarama,Rugoma
13677,Gatare,Rugoma
13678,Kabigembe,Rugoma
13679,Kageyo,Rugoma
13680,Karama,Rugoma
13681,Karubare,Rugoma
13682,Rebezo,Rugoma
13683,Rugoma,Rugoma
13684,Bukinanyana,Bukora
13685,Bukora,Bukora
13686,Busasamana,Bukora
13687,Bweramana,Bukora
13688,Kabuga,Bukora
13689,Maranyundo,Bukora
13690,Mudahunga,Bukora
13691,Mumararungu,Bukora
13692,Mushirarungu,Bukora
13693,Mwima,Bukora
13694,Nyabiyenzi,Bukora
13695,Remanyundo,Bukora
13696,Bwiza,Kagasa
13697,Ituze,Kagasa
13698,Kagasa,Kagasa
13699,Kamabuye,Kagasa
13700,Kameya,Kagasa
13701,Mataba,Kagasa
13702,Nyabayama,Kagasa
13703,Nyakariba,Kagasa
13704,Nyamirama,Kagasa
13705,Nyarurembo,Kagasa
13706,Rebero,Kagasa
13707,Urugwiro,Kagasa
13708,Amahoro,Kazizi
13709,Byimana,Kazizi
13710,Gahomvu,Kazizi
13711,Gasabo,Kazizi
13712,Gasetsa,Kazizi
13713,Gashanga,Kazizi
13714,Jyambere,Kazizi
13715,Kabwayi,Kazizi
13716,Mucyo,Kazizi
13717,Nyenyeri,Kazizi
13718,Tetero,Kazizi
13719,Ururembo,Kazizi
13720,Kabungeri,Kiyanzi
13721,Kabuye,Kiyanzi
13722,Kacyiru,Kiyanzi
13723,Kagera,Kiyanzi
13724,Kamarashavu,Kiyanzi
13725,Karambi,Kiyanzi
13726,Karehe,Kiyanzi
13727,Karembo,Kiyanzi
13728,Kinamba,Kiyanzi
13729,Matare,Kiyanzi
13730,Mitako,Kiyanzi
13731,Murambi,Kiyanzi
13732,Muyinza,Kiyanzi
13733,Nyarwamura,Kiyanzi
13734,Remera,Kiyanzi
13735,Rusumo,Kiyanzi
13736,Amahoro,Nyamugari
13737,Gasenyi,Nyamugari
13738,Ihuriro,Nyamugari
13739,Isangano,Nyamugari
13740,Kabeza,Nyamugari
13741,Kamugarura,Nyamugari
13742,Kimigisha,Nyamugari
13743,Munini,Nyamugari
13744,Muramba,Nyamugari
13745,Nyagahama,Nyamugari
13746,Nyamugari Centre,Nyamugari
13747,Rama,Nyamugari
13748,Rebero,Nyamugari
13749,Rurembo,Nyamugari
13750,Rusozi,Nyamugari
13751,Ubumwe,Nyamugari
13752,Umubano,Nyamugari
13753,Umunezero,Nyamugari
13754,Burembo,Mareba
13755,Kaziba I,Mareba
13756,Kaziba Ii,Mareba
13757,Nyacyonga I,Mareba
13758,Nyacyonga Ii,Mareba
13759,Nyamateke,Mareba
13760,Rurenge I,Mareba
13761,Rurenge Ii,Mareba
13762,Bicumbi,Nyabitare
13763,Kazizi ,Nyabitare
13764,Kazizi Ii,Nyabitare
13765,Mpanguhe,Nyabitare
13766,Ndabarekuye,Nyabitare
13767,Nyabayama,Nyabitare
13768,Nyabitare,Nyabitare
13769,Nyamisagara,Nyabitare
13770,Nyamugari,Nyabitare
13771,Rugarama,Nyabitare
13772,Rwamagana,Nyabitare
13773,Bugarura,Nyarutunga
13774,Kagabiro,Nyarutunga
13775,Kagorogoro,Nyarutunga
13776,Nkakwa,Nyarutunga
13777,Nyakanazi,Nyarutunga
13778,Nyarubuye I,Nyarutunga
13779,Nyarubuye Ii,Nyarutunga
13780,Nyarutunga,Nyarutunga
13781,Remera,Nyarutunga
13782,Rubare,Nyarutunga
13783,Rutunga,Nyarutunga
13784,Cyerwa,Cyerwa
13785,Gako,Cyerwa
13786,Mizibiri,Cyerwa
13787,Muyange,Cyerwa
13788,Nyamugali,Cyerwa
13789,Ruyema I,Cyerwa
13790,Ruyema Ii,Cyerwa
13791,Kibimba,Giseri
13792,Murambi,Giseri
13793,Nyagitabire,Giseri
13794,Rubambantare,Giseri
13795,Rwambohero,Giseri
13796,Rwanyamigono,Giseri
13797,Gakuto,Munege
13798,Kanege,Munege
13799,Nyagasenga,Munege
13800,Rugarama,Munege
13801,Cyanama,Mutsindo
13802,Gisenyi,Mutsindo
13803,Kanyinya,Mutsindo
13804,Kirundo,Mutsindo
13805,Nyakarambo,Mutsindo
13806,Nyamasare,Mutsindo
13807,Rwakavuna,Mutsindo
13808,Rwinkuba,Mutsindo
13809,Ryangiriye,Mutsindo
13810,Irebero,Ihanika
13811,Kabonero,Ihanika
13812,Kamapfizi,Ihanika
13813,Kivugiza,Ihanika
13814,Nyamugari,Ihanika
13815,Umuka,Ihanika
13816,Abiyunze,Jarama
13817,Akabeza,Jarama
13818,Dufatanye,Jarama
13819,Duterimbere,Jarama
13820,Irarire,Jarama
13821,Twizerane,Jarama
13822,Ubumwe,Jarama
13823,Akabuga,Karenge
13824,Akagoma,Karenge
13825,Akajevuba,Karenge
13826,Gisoko,Karenge
13827,Kanombe,Karenge
13828,Karenge,Karenge
13829,Kavumu,Karenge
13830,Korandebe,Karenge
13831,Nyamirambo,Karenge
13832,Nyarurembo,Karenge
13833,Rusenyi,Karenge
13834,Shirinyota,Karenge
13835,Akabira,Kibimba
13836,Akaziba,Kibimba
13837,Cyahafi,Kibimba
13838,Ibabiri,Kibimba
13839,Murama,Kibimba
13840,Uruhuha,Kibimba
13841,Urukomo,Kibimba
13842,Icyurusambu,Kigoma
13843,Iramiro,Kigoma
13844,Kigoma,Kigoma
13845,Meraneza,Kigoma
13846,Mubaha,Kigoma
13847,Ramba,Kigoma
13848,Remera,Kigoma
13849,Vunga,Kigoma
13850,Impinga,Akaziba
13851,Kwiperu,Akaziba
13852,Kukabeza,Akaziba
13853,Ngara,Akaziba
13854,Nyagasozi,Akaziba
13855,Rubumba,Akaziba
13856,Rukizi,Akaziba
13857,Rurenge,Akaziba
13858,Rwamuhimbura,Akaziba
13859,Umusebeya,Akaziba
13860,Umuyange,Akaziba
13861,Kigobe,Karaba
13862,Mungoro,Karaba
13863,Rusumbantwari,Karaba
13864,Umurehe,Karaba
13865,Urutare,Karaba
